numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
2,55.9,5.0,1.0,33000000,ауэзовский,,1985,2.8,False,хозяин недвижимости,раздельный,,свежий ремонт,Алматы
1,32.0,5.0,1.0,28000000,бостандыкский,,1974,2.5,False,хозяин недвижимости,совмещенный,,после ремонта,Алматы
1,32.0,5.0,1.0,28000000,бостандыкский,,1974,2.5,False,хозяин недвижимости,совмещенный,,после ремонта,Алматы
2,96.0,1.0,1.0,21500000,наурызбайский,,1970,,False,хозяин недвижимости,,,,Алматы
1,22.0,3.0,3.0,12000000,турксибский,,1979,,False,хозяин недвижимости,совмещенный,,,Алматы
3,109.0,10.0,4.0,112000000,алмалинский,,2015,2.8,False,хозяин недвижимости,,комфорт плюс,дргуой ремонт,Алматы
2,69.0,9.0,2.0,45000000,алатауский,,2010,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
1,22.0,4.0,4.0,12000000,ауэзовский,,1980,2.7,False,хозяин недвижимости,,,дргуой ремонт,Алматы
3,75.9,9.0,5.0,38000000,наурызбайский,,2018,2.8,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
1,32.86,9.0,4.0,14500000,наурызбайский,,2025,2.7,False,хозяин недвижимости,,,черновая отделка,Алматы
1,48.0,10.0,10.0,35000000,ауэзовский,,2014,2.8,False,хозяин недвижимости,,,,Алматы
1,34.0,5.0,5.0,19000000,алатауский,,2022,2.8,False,хозяин недвижимости,совмещенный,северный,,Алматы
1,42.0,6.0,2.0,20500000,наурызбайский,,2022,2.7,False,хозяин недвижимости,раздельный,alma city,черновая отделка,Алматы
1,28.6,4.0,3.0,22500000,жетысуский,,2012,2.7,False,хозяин недвижимости,,,,Алматы
1,48.0,3.0,2.0,33000000,наурызбайский,,2023,3.2,False,хозяин недвижимости,,lancashire,черновая отделка,Алматы
1,42.0,20.0,3.0,30000000,алмалинский,,2011,3.0,False,хозяин недвижимости,совмещенный,,,Алматы
2,54.0,9.0,5.0,41000000,алмалинский,,1985,2.8,False,хозяин недвижимости,раздельный,,,Алматы
1,40.0,13.0,9.0,20000000,ауэзовский,,2024,2.8,False,хозяин недвижимости,,adele,,Алматы
1,42.64,13.0,11.0,31000000,алмалинский,,2021,2.7,False,хозяин недвижимости,совмещенный,12 месяцев,дргуой ремонт,Алматы
2,48.0,3.0,1.0,52000000,бостандыкский,,2021,3.0,False,хозяин недвижимости,,4hills,,Алматы
2,100.0,,1.0,22000000,алатауский,,2021,2.7,False,хозяин недвижимости,раздельный,,,Алматы
1,14.0,5.0,5.0,12000000,медеуский,,1984,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,36.7,5.0,5.0,20450000,медеуский,,1984,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,64.0,18.0,15.0,43000000,алмалинский,,2012,3.0,False,хозяин недвижимости,совмещенный,алтын булак,,Алматы
2,55.0,,4.0,38000000,ауэзовский,,1995,,False,хозяин недвижимости,раздельный,,,Алматы
2,56.0,13.0,10.0,35000000,ауэзовский,,2017,2.0,False,хозяин недвижимости,совмещенный,utegen,,Алматы
2,44.8,4.0,1.0,25000000,ауэзовский,,1968,,False,хозяин недвижимости,совмещенный,,,Алматы
1,28.0,5.0,3.0,16500000,алатауский,,2023,3.0,False,хозяин недвижимости,совмещенный,каспий,,Алматы
3,83.8,17.0,13.0,78000000,алмалинский,,2022,3.0,False,хозяин недвижимости,совмещенный,assem plaza,,Алматы
3,93.3,13.0,2.0,65000000,,,2022,2.7,False,хозяин недвижимости,2 с/у и более,jetisu park,качественный ремонт,Алматы
1,35.0,6.0,4.0,17000000,жетысуский,,2010,2.7,False,хозяин недвижимости,,,,Алматы
2,40.0,2.0,2.0,19000000,турксибский,,1965,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,65.0,5.0,3.0,45000000,алмалинский,,1979,2.5,False,хозяин недвижимости,раздельный,,,Алматы
3,64.0,18.0,12.0,53500000,бостандыкский,,2022,3.0,False,хозяин недвижимости,совмещенный,terracotta,,Алматы
2,72.6,18.0,7.0,85000000,бостандыкский,,2015,3.0,False,хозяин недвижимости,совмещенный,оркендеу,,Алматы
3,125.7,13.0,1.0,79999999,бостандыкский,,2014,3.0,False,хозяин недвижимости,2 с/у и более,алтын орда,,Алматы
3,73.7,14.0,5.0,107000000,медеуский,,2022,3.0,False,хозяин недвижимости,,exclusive time,,Алматы
3,62.0,10.0,4.0,43000000,ауэзовский,,2022,3.0,False,хозяин недвижимости,,soho 17,черновая отделка,Алматы
4,167.0,,,33500000,,,2017,,False,хозяин недвижимости,2 с/у и более,,качественный ремонт,Алматы
2,58.1,9.0,5.0,38500000,ауэзовский,,2015,3.0,False,хозяин недвижимости,,park house,,Алматы
1,25.0,9.0,1.0,20000000,медеуский,,2020,2.7,False,хозяин недвижимости,раздельный,vostochka.kz,,Алматы
3,103.0,18.0,9.0,56000000,бостандыкский,,2022,3.0,False,хозяин недвижимости,2 с/у и более,terracotta,,Алматы
2,62.0,10.0,2.0,41000000,турксибский,,2022,2.7,False,хозяин недвижимости,2 с/у и более,теремки,,Алматы
3,72.5,18.0,16.0,45000000,алмалинский,,2012,2.8,False,хозяин недвижимости,раздельный,алтын булак,,Алматы
3,70.0,5.0,4.0,55000000,бостандыкский,,1979,2.8,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
2,68.0,10.0,9.0,36000000,алатауский,,2010,2.8,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Алматы
3,71.0,9.0,9.0,40500000,ауэзовский,,1989,2.8,False,хозяин недвижимости,раздельный,,хороший ремонт,Алматы
3,72.0,10.0,4.0,65000000,бостандыкский,,2020,2.8,False,хозяин недвижимости,совмещенный,galileo terrace,,Алматы
1,53.0,9.0,9.0,38500000,ауэзовский,,2015,,False,хозяин недвижимости,совмещенный,современный,,Алматы
3,76.0,9.0,6.0,47800000,наурызбайский,,2019,2.7,False,хозяин недвижимости,раздельный,шугыла,,Алматы
2,45.0,5.0,3.0,35000000,бостандыкский,,1975,2.5,False,хозяин недвижимости,раздельный,,,Алматы
3,90.2,9.0,5.0,48000000,алатауский,,2010,2.65,False,хозяин недвижимости,2 с/у и более,,,Алматы
2,44.2,,2.0,25000000,турксибский,,1988,,False,хозяин недвижимости,раздельный,,,Алматы
2,50.0,5.0,2.0,31500000,турксибский,,1986,2.7,False,хозяин недвижимости,раздельный,,,Алматы
3,88.5,3.0,1.0,107000000,наурызбайский,,2021,3.0,False,хозяин недвижимости,2 с/у и более,felicita,,Алматы
2,82.0,9.0,8.0,85000000,медеуский,,2017,3.0,False,хозяин недвижимости,2 с/у и более,koktobe city,,Алматы
2,85.0,10.0,5.0,85000000,медеуский,,2020,2.8,False,хозяин недвижимости,раздельный,ush qońyr,после ремонта,Алматы
4,77.0,5.0,5.0,48000000,алмалинский,,1980,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,64.5,16.0,9.0,42000000,наурызбайский,,2021,2.7,False,хозяин недвижимости,совмещенный,gulder,хороший ремонт,Алматы
2,101.2,5.0,5.0,59900000,бостандыкский,,2023,3.44,False,хозяин недвижимости,,silver hills,черновая отделка,Алматы
5,265.0,21.0,21.0,142000000,бостандыкский,,2014,3.0,False,хозяин недвижимости,,afd plaza,черновая отделка,Алматы
1,35.1,5.0,4.0,27300000,бостандыкский,,1977,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,40.0,13.0,12.0,51000000,алмалинский,,2022,3.0,False,хозяин недвижимости,совмещенный,dial residence,,Алматы
4,100.0,9.0,1.0,55000000,алмалинский,,1985,2.8,False,хозяин недвижимости,раздельный,,хороший ремонт,Алматы
2,42.0,17.0,16.0,28000000,наурызбайский,,2020,2.7,False,хозяин недвижимости,совмещенный,gulder,,Алматы
2,50.0,12.0,2.0,30000000,медеуский,,2024,,False,хозяин недвижимости,,,,Алматы
1,19.1,9.0,1.0,11500000,турксибский,,2019,3.2,False,хозяин недвижимости,совмещенный,suly’ tan,,Алматы
3,90.0,9.0,4.0,88000000,бостандыкский,,2019,3.3,False,хозяин недвижимости,2 с/у и более,сакура,,Алматы
3,60.0,5.0,5.0,34000000,жетысуский,,1985,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,52.0,25.0,18.0,58000000,бостандыкский,,2016,2.8,False,хозяин недвижимости,,mega tower almaty,,Алматы
2,40.0,12.0,7.0,35000000,алатауский,,2019,3.0,False,хозяин недвижимости,совмещенный,алмалы,,Алматы
3,72.1,4.0,1.0,59999999,алмалинский,,1970,,False,хозяин недвижимости,совмещенный,,,Алматы
3,58.0,4.0,3.0,36000000,ауэзовский,,1970,,False,хозяин недвижимости,раздельный,,требует ремонта,Алматы
3,150.0,4.0,1.0,190000000,бостандыкский,,2014,3.5,False,хозяин недвижимости,2 с/у и более,тараз,,Алматы
2,42.0,2.0,1.0,23500000,турксибский,,1986,,False,хозяин недвижимости,совмещенный,,,Алматы
5,207.0,,,160000000,медеуский,,2024,3.1,False,хозяин недвижимости,,blackberry hills,черновая отделка,Алматы
3,62.5,5.0,5.0,36900000,бостандыкский,,1973,2.7,False,хозяин недвижимости,раздельный,,капитальный ремонт,Алматы
2,61.0,10.0,10.0,38000000,ауэзовский,,2015,2.7,False,хозяин недвижимости,совмещенный,самга,,Алматы
3,92.0,9.0,2.0,47000000,алатауский,,2018,2.8,False,хозяин недвижимости,,,,Алматы
2,59.9,9.0,5.0,64000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,совмещенный,aqtolqyn grand,черновая отделка,Алматы
2,49.0,10.0,6.0,65000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,совмещенный,miracle,,Алматы
2,65.0,13.0,5.0,49500000,алмалинский,,2020,3.0,False,хозяин недвижимости,совмещенный,varlamova,,Алматы
2,67.0,5.0,4.0,27700000,турксибский,,2023,2.85,False,хозяин недвижимости,раздельный,buta legacy,,Алматы
3,63.4,5.0,1.0,41000000,ауэзовский,,1983,,False,хозяин недвижимости,раздельный,,,Алматы
1,35.4,5.0,5.0,36500000,медеуский,,1983,2.8,False,хозяин недвижимости,совмещенный,,требует ремонта,Алматы
3,97.0,9.0,5.0,52000000,жетысуский,,2006,2.7,False,хозяин недвижимости,раздельный,максима на райымбека,,Алматы
1,38.0,17.0,14.0,41500000,бостандыкский,,2024,2.95,False,хозяин недвижимости,совмещенный,jazz-квартал,после ремонта,Алматы
3,85.0,9.0,9.0,44000000,медеуский,,2020,2.7,False,хозяин недвижимости,2 с/у и более,vostochka.kz,,Алматы
2,76.0,12.0,4.0,56000000,алмалинский,,2024,2.7,False,хозяин недвижимости,совмещенный,lifetown,евроремонт,Алматы
2,55.0,2.0,1.0,92000000,алмалинский,,1948,,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Алматы
2,45.0,5.0,2.0,41000000,бостандыкский,,1977,2.5,False,хозяин недвижимости,совмещенный,,,Алматы
7,226.8,6.0,5.0,135800129,медеуский,,2005,,False,новостройка,,,,Алматы
2,47.5,5.0,5.0,37575540,медеуский,,1978,,False,новостройка,раздельный,,,Алматы
4,127.4,5.0,1.0,88800093,жетысуский,,1969,,False,новостройка,раздельный,,,Алматы
2,65.0,18.0,12.0,53000000,ауэзовский,,2024,3.0,False,хозяин недвижимости,совмещенный,everest,свежий ремонт,Алматы
1,33.0,10.0,5.0,26000000,ауэзовский,,2022,2.8,False,хозяин недвижимости,совмещенный,city plus,,Алматы
1,18.0,2.0,1.0,7200000,медеуский,,1938,,False,хозяин недвижимости,раздельный,,,Алматы
1,40.0,5.0,4.0,25000000,алатауский,,1992,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
1,20.0,5.0,3.0,13000000,ауэзовский,,1975,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,65.0,12.0,9.0,55000000,медеуский,,2015,3.0,False,хозяин недвижимости,2 с/у и более,central park residence,,Алматы
1,32.0,9.0,4.0,19300000,наурызбайский,,2020,2.7,False,специалист,совмещенный,alma city,,Алматы
3,65.0,19.0,16.0,38500000,алмалинский,,2012,2.8,False,хозяин недвижимости,совмещенный,алтын булак,,Алматы
3,70.0,12.0,5.0,65000000,медеуский,,2021,2.7,False,хозяин недвижимости,совмещенный,oscar,после ремонта,Алматы
4,100.0,5.0,4.0,89000000,медеуский,,1986,2.9,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
3,140.4,6.0,3.0,110000000,алмалинский,,2015,2.7,False,хозяин недвижимости,2 с/у и более,евразия,,Алматы
2,41.8,5.0,4.0,22500000,жетысуский,,1984,2.6,False,хозяин недвижимости,совмещенный,,,Алматы
2,71.0,16.0,16.0,55000000,бостандыкский,,2015,2.95,False,хозяин недвижимости,совмещенный,шахристан,,Алматы
1,41.8,6.0,6.0,19000000,жетысуский,,2010,2.8,False,хозяин недвижимости,совмещенный,,евроремонт,Алматы
3,60.0,5.0,2.0,34000000,ауэзовский,,1981,,False,хозяин недвижимости,совмещенный,,,Алматы
3,95.3,13.0,11.0,110000000,алмалинский,,2023,3.0,False,хозяин недвижимости,раздельный,dial residence,дргуой ремонт,Алматы
1,40.0,12.0,2.0,30000000,жетысуский,,2022,2.7,False,хозяин недвижимости,совмещенный,jetisu park,,Алматы
2,52.0,10.0,2.0,37200000,ауэзовский,,2022,2.8,False,хозяин недвижимости,совмещенный,city plus,свежий ремонт,Алматы
4,95.0,9.0,2.0,77000000,ауэзовский,,1992,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,53.0,10.0,7.0,27000000,алатауский,,2010,2.7,False,хозяин недвижимости,совмещенный,,евроремонт,Алматы
1,35.0,12.0,5.0,23500000,алатауский,,2019,2.7,False,хозяин недвижимости,совмещенный,алмалы,,Алматы
3,72.0,9.0,2.0,41000000,ауэзовский,,1998,,False,хозяин недвижимости,раздельный,,,Алматы
4,56.0,5.0,2.0,38000000,алмалинский,,1970,2.7,False,хозяин недвижимости,раздельный,,,Алматы
1,30.0,9.0,6.0,18300000,алатауский,,2023,2.7,False,хозяин недвижимости,раздельный,аккент,,Алматы
1,56.17,18.0,13.0,33500000,бостандыкский,,2024,3.0,False,хозяин недвижимости,раздельный,кристалл,черновая отделка,Алматы
2,58.0,10.0,4.0,24000000,наурызбайский,,2024,,False,хозяин недвижимости,раздельный,,,Алматы
1,40.0,9.0,3.0,25500000,наурызбайский,,2022,2.8,False,хозяин недвижимости,совмещенный,nurly dala,,Алматы
2,64.0,,4.0,54000000,бостандыкский,,2023,3.0,False,хозяин недвижимости,совмещенный,etasa residence,черновая отделка,Алматы
1,47.0,12.0,11.0,23000000,ауэзовский,,2024,3.0,False,хозяин недвижимости,,adele,,Алматы
4,113.0,12.0,3.0,107000000,бостандыкский,,2024,2.95,False,хозяин недвижимости,2 с/у и более,jazz-квартал,,Алматы
2,42.0,3.0,1.0,20000000,жетысуский,,1986,2.7,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Алматы
1,41.0,5.0,4.0,26000000,ауэзовский,,1988,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,47.0,4.0,1.0,25000000,наурызбайский,,1980,,False,хозяин недвижимости,совмещенный,,требует ремонта,Алматы
3,80.0,7.0,7.0,43500000,турксибский,,2022,2.85,False,хозяин недвижимости,,алтын сити,после ремонта,Алматы
2,81.0,16.0,5.0,55950000,бостандыкский,,2012,3.0,False,хозяин недвижимости,совмещенный,айгерим,,Алматы
4,116.0,16.0,11.0,101000000,алмалинский,,2015,2.7,False,хозяин недвижимости,2 с/у и более,евразия,,Алматы
1,51.3,12.0,9.0,63000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,совмещенный,amir,черновая отделка,Алматы
1,37.4,5.0,5.0,19500000,жетысуский,,1988,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,55.0,9.0,9.0,31500000,ауэзовский,,2000,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,78.0,5.0,4.0,67000000,бостандыкский,,1980,2.7,False,хозяин недвижимости,раздельный,,после ремонта,Алматы
1,30.0,5.0,1.0,21000000,ауэзовский,,1983,,False,хозяин недвижимости,совмещенный,,,Алматы
2,65.0,12.0,6.0,31000000,ауэзовский,,2024,3.1,False,хозяин недвижимости,,adele,,Алматы
1,37.1,10.0,9.0,16500000,алатауский,,2024,2.7,False,хозяин недвижимости,,ozhet plus,требует ремонта,Алматы
2,83.5,16.0,9.0,77000000,бостандыкский,,2020,2.8,False,хозяин недвижимости,2 с/у и более,дом на абая,дргуой ремонт,Алматы
2,46.27,5.0,3.0,21550000,турксибский,,2024,2.85,False,хозяин недвижимости,,buta legacy,,Алматы
2,60.0,16.0,15.0,34500000,наурызбайский,,2022,2.7,False,хозяин недвижимости,совмещенный,gulder,евроремонт,Алматы
1,17.0,5.0,1.0,12600000,алмалинский,,1976,,False,хозяин недвижимости,,,требует ремонта,Алматы
3,70.0,12.0,3.0,39000000,алатауский,,2017,,False,хозяин недвижимости,раздельный,alatau city,,Алматы
3,67.0,,,34500000,турксибский,,1973,,False,хозяин недвижимости,раздельный,,,Алматы
3,80.0,12.0,1.0,55000000,алатауский,,2019,2.7,False,хозяин недвижимости,совмещенный,алмалы,,Алматы
1,35.0,3.0,2.0,23000000,медеуский,,2021,,False,хозяин недвижимости,,,черновая отделка,Алматы
3,60.0,9.0,6.0,43000000,наурызбайский,,2023,2.7,False,хозяин недвижимости,раздельный,nurly dala,дргуой ремонт,Алматы
2,72.6,20.0,10.0,43500000,бостандыкский,,2024,3.0,False,хозяин недвижимости,,кристалл,,Алматы
1,50.05,5.0,1.0,22500000,турксибский,,2024,2.85,False,хозяин недвижимости,,buta legacy,черновая отделка,Алматы
1,33.0,,,20900000,турксибский,,1981,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,50.0,4.0,3.0,49000000,наурызбайский,,2020,,False,хозяин недвижимости,совмещенный,alatau golf residences,,Алматы
1,35.1,5.0,5.0,20500000,жетысуский,,1987,2.7,False,хозяин недвижимости,,,,Алматы
1,31.0,3.0,2.0,21000000,бостандыкский,,1986,2.9,False,хозяин недвижимости,,,свежий ремонт,Алматы
3,90.0,10.0,6.0,53200000,турксибский,,2023,2.75,False,хозяин недвижимости,раздельный,алтын сити,,Алматы
2,47.0,5.0,1.0,32000000,бостандыкский,,1981,2.5,False,хозяин недвижимости,совмещенный,,,Алматы
2,55.8,3.0,1.0,44000000,наурызбайский,,2023,3.2,False,хозяин недвижимости,совмещенный,lancashire,,Алматы
1,12.0,2.0,2.0,5500000,алатауский,,2020,2.6,False,специалист,совмещенный,,,Алматы
3,75.0,17.0,17.0,66800000,бостандыкский,,2022,3.0,False,хозяин недвижимости,2 с/у и более,ala park,дргуой ремонт,Алматы
1,14.0,5.0,2.0,11300000,алмалинский,,1977,,False,хозяин недвижимости,общий,,,Алматы
3,83.0,9.0,4.0,48000000,медеуский,,2020,2.7,False,хозяин недвижимости,раздельный,vostochka.kz,,Алматы
2,50.6,4.0,2.0,30000000,турксибский,,1990,3.0,False,хозяин недвижимости,раздельный,,после ремонта,Алматы
1,16.0,5.0,5.0,12500000,ауэзовский,,1983,,False,хозяин недвижимости,,,,Алматы
2,68.9,9.0,5.0,37000000,жетысуский,,2006,2.75,False,хозяин недвижимости,раздельный,,,Алматы
2,54.3,12.0,7.0,48230000,бостандыкский,,2020,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,120.0,11.0,4.0,71000000,ауэзовский,,2010,3.1,False,хозяин недвижимости,,жетысу-3,дргуой ремонт,Алматы
2,70.0,12.0,5.0,47600000,жетысуский,,2024,2.7,False,хозяин недвижимости,2 с/у и более,jetisu park,,Алматы
1,32.0,9.0,2.0,16600000,наурызбайский,,2024,2.7,False,хозяин недвижимости,,alem city,черновая отделка,Алматы
4,121.0,,,79800000,алмалинский,,2020,2.8,False,хозяин недвижимости,,,хороший ремонт,Алматы
3,98.4,7.0,4.0,110000000,медеуский,,2017,3.0,False,хозяин недвижимости,совмещенный,tau-house,,Алматы
3,100.0,9.0,3.0,82000000,алмалинский,,2011,3.0,False,хозяин недвижимости,совмещенный,береке,после ремонта,Алматы
1,44.0,5.0,5.0,23500000,бостандыкский,,1978,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
3,92.0,5.0,4.0,80000000,медеуский,,1974,3.0,False,хозяин недвижимости,,,,Алматы
1,42.67,13.0,7.0,28000000,жетысуский,,2023,2.7,False,хозяин недвижимости,совмещенный,jetisu park,,Алматы
4,100.63,18.0,7.0,60000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,раздельный,кристалл,,Алматы
3,78.0,10.0,10.0,38000000,наурызбайский,,2019,2.8,False,хозяин недвижимости,,alma city,,Алматы
3,122.0,19.0,11.0,125000000,бостандыкский,,2023,3.0,False,хозяин недвижимости,2 с/у и более,primavera,,Алматы
1,31.0,10.0,8.0,17500000,наурызбайский,,2022,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,48.0,13.0,6.0,43000000,алмалинский,,2023,2.9,False,хозяин недвижимости,,aurus,свежий ремонт,Алматы
1,28.0,2.0,1.0,18000000,турксибский,,1963,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,65.0,18.0,14.0,55000000,ауэзовский,,2023,3.0,False,хозяин недвижимости,совмещенный,everest,дргуой ремонт,Алматы
2,54.2,5.0,5.0,26000000,турксибский,,1995,2.7,False,хозяин недвижимости,раздельный,,,Алматы
3,60.0,5.0,5.0,35500000,жетысуский,,1985,,False,хозяин недвижимости,,,свежий ремонт,Алматы
2,56.0,9.0,7.0,36500000,алмалинский,,1982,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,56.0,5.0,4.0,52000000,алмалинский,,1966,3.0,False,хозяин недвижимости,раздельный,,,Алматы
2,45.0,4.0,4.0,36000000,бостандыкский,,1969,,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Алматы
3,128.0,10.0,3.0,119900000,алмалинский,,2019,2.7,False,хозяин недвижимости,2 с/у и более,elif towers,,Алматы
1,40.6,9.0,3.0,26500000,алмалинский,,1989,3.0,False,хозяин недвижимости,совмещенный,,,Алматы
2,76.0,16.0,12.0,49900000,бостандыкский,,2004,2.8,False,хозяин недвижимости,2 с/у и более,дуэт,,Алматы
2,57.8,12.0,7.0,30000000,алатауский,,2019,2.75,False,хозяин недвижимости,2 с/у и более,alatau city,,Алматы
3,68.0,4.0,1.0,34900000,турксибский,,1973,,False,хозяин недвижимости,раздельный,,капитальный ремонт,Алматы
3,130.0,16.0,13.0,100000000,бостандыкский,,2008,3.0,False,хозяин недвижимости,2 с/у и более,алтын заман,,Алматы
2,60.0,9.0,6.0,42200000,ауэзовский,,2005,2.8,False,хозяин недвижимости,раздельный,,,Алматы
1,36.3,17.0,16.0,40500000,алмалинский,,2020,2.7,False,хозяин недвижимости,совмещенный,assem plaza,,Алматы
1,14.0,4.0,3.0,17000000,бостандыкский,,1970,,False,хозяин недвижимости,совмещенный,,,Алматы
3,120.0,7.0,3.0,110000000,бостандыкский,,2016,3.3,False,хозяин недвижимости,,miras park,,Алматы
2,42.2,4.0,1.0,45000000,бостандыкский,,1972,,False,хозяин недвижимости,совмещенный,,свежий ремонт,Алматы
2,41.0,3.0,2.0,28000000,бостандыкский,,1961,2.5,False,хозяин недвижимости,совмещенный,,,Алматы
1,44.4,9.0,4.0,26000000,наурызбайский,,2019,2.7,False,хозяин недвижимости,совмещенный,шугыла,,Алматы
3,63.0,4.0,3.0,45000000,ауэзовский,,1971,2.7,False,хозяин недвижимости,раздельный,,,Алматы
1,46.4,12.0,4.0,32500000,алмалинский,,2024,3.0,False,хозяин недвижимости,,merei,черновая отделка,Алматы
2,92.0,14.0,3.0,49000000,ауэзовский,,2007,,False,хозяин недвижимости,2 с/у и более,тау терек,,Алматы
2,43.6,2.0,1.0,20000000,турксибский,,1961,2.8,False,хозяин недвижимости,совмещенный,,требует ремонта,Алматы
1,41.2,5.0,4.0,22500000,ауэзовский,,1983,2.6,False,хозяин недвижимости,раздельный,,,Алматы
1,34.2,9.0,5.0,16500000,алатауский,,2023,2.7,False,хозяин недвижимости,совмещенный,ozhet plus,требует ремонта,Алматы
2,44.6,5.0,5.0,35000000,алмалинский,,1975,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,71.7,12.0,12.0,75000000,бостандыкский,,1989,2.8,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
3,92.0,10.0,2.0,50000000,наурызбайский,,2022,2.7,False,хозяин недвижимости,совмещенный,alma city,,Алматы
3,82.0,12.0,8.0,40000000,ауэзовский,,2024,3.0,False,хозяин недвижимости,,adele,черновая отделка,Алматы
1,34.9,5.0,3.0,22000000,турксибский,,1986,2.6,False,хозяин недвижимости,совмещенный,,,Алматы
3,74.0,12.0,3.0,47000000,ауэзовский,,1990,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,92.0,16.0,5.0,75000000,бостандыкский,,2009,3.0,False,хозяин недвижимости,2 с/у и более,гаухартас,свежий ремонт,Алматы
2,58.2,5.0,1.0,35000000,турксибский,,1985,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,56.0,17.0,4.0,49700000,бостандыкский,,2023,2.7,False,хозяин недвижимости,,rams city,дизайнерский ремонт,Алматы
2,55.4,12.0,9.0,46000000,медеуский,,2021,3.0,False,хозяин недвижимости,,oscar,,Алматы
1,39.0,9.0,2.0,28000000,бостандыкский,,1986,2.8,False,хозяин недвижимости,,,дргуой ремонт,Алматы
1,40.0,9.0,9.0,23000000,алатауский,,2018,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,75.0,6.0,6.0,36000000,жетысуский,,2009,2.8,False,хозяин недвижимости,,,,Алматы
2,84.0,7.0,2.0,45000000,жетысуский,,2022,3.0,False,хозяин недвижимости,совмещенный,,,Алматы
2,60.0,6.0,1.0,25000000,алатауский,,2020,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,45.0,5.0,3.0,25000000,алатауский,,2019,,False,хозяин недвижимости,совмещенный,,,Алматы
2,46.0,4.0,1.0,25000000,ауэзовский,,1963,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,29.0,2.0,1.0,9500000,наурызбайский,,2022,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,76.75,15.0,11.0,72000000,бостандыкский,,2023,2.7,False,хозяин недвижимости,2 с/у и более,ala park,,Алматы
1,43.0,12.0,12.0,35000000,ауэзовский,,2019,3.0,False,хозяин недвижимости,совмещенный,берекет,дргуой ремонт,Алматы
3,65.5,8.0,1.0,45000000,бостандыкский,,1977,3.0,False,хозяин недвижимости,раздельный,,,Алматы
3,68.0,12.0,4.0,79000000,медеуский,,2017,3.0,False,хозяин недвижимости,совмещенный,falconcity,,Алматы
2,118.0,11.0,8.0,67000000,ауэзовский,,2010,3.0,False,хозяин недвижимости,2 с/у и более,,,Алматы
2,62.2,5.0,4.0,45000000,ауэзовский,,1991,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,42.0,6.0,3.0,25000000,,,2023,2.7,False,хозяин недвижимости,совмещенный,асыл уя,евроремонт,Алматы
3,147.0,16.0,12.0,145000000,бостандыкский,,2019,3.0,False,хозяин недвижимости,2 с/у и более,дом на абая,,Алматы
1,40.0,12.0,10.0,34000000,бостандыкский,,2018,2.74,False,хозяин недвижимости,совмещенный,акварель,,Алматы
2,80.5,12.0,7.0,66000000,бостандыкский,,2016,2.8,False,хозяин недвижимости,совмещенный,бай–тал,,Алматы
2,45.0,17.0,6.0,46000000,алмалинский,,2020,3.0,False,хозяин недвижимости,,,качественный ремонт,Алматы
2,68.0,14.0,8.0,55000000,медеуский,,2015,3.0,False,хозяин недвижимости,,central park residence,,Алматы
